"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050777","negative regulation of immune response","72/4408","226/18860",0.31858407079646,1.36308883285418,3.03270531715972,0.00208692224132302,0.0324142513761567,0.0271503293186961,"ARG1/ATG5/BANF1/C9orf72/CACTIN/CCR2/CD274/CD46/CD55/CD69/CD96/CEP63/CLEC12A/CLEC12B/CLU/CNOT7/CR1/CR1L/CR2/DUSP22/FBXO38/FER/FYN/GPX1/GRN/HLA-DRB1/HLA-F/HLX/IFI16/IL7R/IRAK3/LGALS1/LYN/MAPK14/MAPK3/MICA/MTOR/NCKAP1L/NLRC5/NR1H2/OAS3/PARP14/PARP3/PGLYRP3/PIM1/PLK2/PSMA1/PTPN2/PTPRC/RANBP2/RC3H1/RC3H2/SELENOS/SLAMF1/SMAD7/SPI1/SRC/STAT6/SUSD4/SYK/TBX21/TGFB1/TIGIT/TNFSF4/UFL1/USP15/USP38/USP5/WDR41/YTHDF2/YTHDF3/ZBTB7B",72
"GO:0002335","mature B cell differentiation","18/4408","40/18860",0.45,1.92536297640653,3.23555250934167,0.00209935531478196,0.0324142513761567,0.0271503293186961,"CD19/CR1/DDRGK1/DLL1/DOCK10/DOCK11/GPR183/IL2RG/LFNG/LGALS1/LGALS8/MALT1/NFKBIZ/PLCL2/PTK2B/SPI1/ST3GAL1/XBP1",18
"GO:0042307","positive regulation of protein import into nucleus","18/4408","40/18860",0.45,1.92536297640653,3.23555250934167,0.00209935531478196,0.0324142513761567,0.0271503293186961,"BAG3/CDH1/ECT2/EFCAB7/FLNA/HDAC3/IFNG/JAK2/JUP/MAPK14/PIK3R2/PSEN1/SHH/TGFB1/TRIM28/UBR5/XBP1/ZPR1",18
"GO:0070498","interleukin-1-mediated signaling pathway","18/4408","40/18860",0.45,1.92536297640653,3.23555250934167,0.00209935531478196,0.0324142513761567,0.0271503293186961,"EGR1/GSDMD/IL1B/IL1RAP/IL1RN/IRAK1/IRAK3/IRAK4/MAP3K7/MAPK3/RELA/RPS6KA4/SIGIRR/TAX1BP1/TOLLIP/TRAF6/VRK2/ZBP1",18
"GO:0060326","cell chemotaxis","100/4408","330/18860",0.303030303030303,1.29654072485288,3.00137148270059,0.00210699646538852,0.0324528845827524,0.0271826886741394,"ACKR2/ADAM17/ADGRE2/ALOX5/ANO6/BCAR1/BIN2/BSG/CCL18/CCL2/CCL7/CCR1/CCR10/CCR2/CCR6/CCR7/CCRL2/CH25H/CORO1B/CORO1C/CSF1/CSF3R/CX3CL1/CXCL1/CXCL10/CXCL13/CXCL2/CXCL3/CXCL6/CXCL8/CXCL9/CXCR1/CXCR2/CXCR4/CXCR5/CYP7B1/DDT/EDN1/EGR3/F2RL1/FPR2/GPR183/GSTP1/HBEGF/HMGB2/HRG/HSD3B7/HSPB1/IL17RC/IL1B/ITGA1/JAML/KLRK1/LBP/LEF1/LOX/LYN/LYST/MAPK1/MAPK3/MMP2/MPP1/NBL1/NCKAP1L/NEDD9/NR4A1/PDE4B/PDGFB/PF4/PIK3CG/PIKFYVE/PIP5K1C/PLEC/PLEKHG5/PLXNB3/PPBP/PRKCQ/PTK2B/PTPRJ/PTPRO/RAB13/RIPOR2/S100A9/S1PR1/SERPINE1/SLAMF1/SLC12A2/SLC8B1/SPI1/SRP54/STAP1/STK39/SYK/THBS4/TNFAIP6/TREM1/TRPM4/VEGFA/VEGFB/ZNF580",100
"GO:0032007","negative regulation of TOR signaling","35/4408","95/18860",0.368421052631579,1.57632056547903,3.11005294371497,0.00213120514495394,0.0327458892710077,0.0274281107783162,"AKT1/AKT1S1/ATM/CASTOR2/CSNK1A1/CUL1/CUL3/DDIT4/ENDOG/FLCN/FNIP1/GPR155/GSK3B/HIF1A/MAPK3/MTOR/NLK/NPC1/OTUD7B/PELI1/PIM1/PRKACB/RPS6KA1/SEC13/SRC/STAMBPL1/STK11/SYK/TBK1/TSC2/UBE2W/UBE3A/UBR1/UBR2/USP7",35
"GO:0051222","positive regulation of protein transport","82/4408","263/18860",0.311787072243346,1.33400730093228,3.01251026499145,0.00213934480504102,0.0327802623227769,0.0274569018080517,"ACSL4/AKAP5/ANP32B/APBB1/APOE/ATP2C1/B3GAT3/BAD/BAG3/BSG/CAMK1/CAPN10/CASR/CD38/CD81/CDH1/CEP131/CLN3/CNST/ECT2/EDEM1/EFCAB7/EMD/F2RL1/FLNA/GNA11/GOLPH3L/GPER1/GSK3B/HDAC3/HIF1A/HLA-DRB1/ICE1/IFNG/IL1B/ITPR1/JAK2/JUP/KCNN4/KIF20B/LRRC8A/MAPK14/MDM2/MYO18A/NEUROD1/NLGN2/NR1H2/OAZ3/PCNT/PDCD10/PFKFB2/PHPT1/PIK3R2/PPARD/PRKCB/PRKCE/PSEN1/RAB29/RAPGEF3/RAPGEF4/RIPOR1/RPH3AL/SEC24A/SHH/SIRT3/SLC51B/SORL1/STX4/TGFB1/TGFB3/TLR2/TLR4/TMEM30A/TRIM28/TRPM4/TTN/UBR5/VAMP2/VPS28/XBP1/XPO4/ZPR1",82
"GO:0090559","regulation of membrane permeability","29/4408","75/18860",0.386666666666667,1.65438596491228,3.13599350732631,0.00214901482211079,0.0327802623227769,0.0274569018080517,"ALKBH7/ATF2/ATP5IF1/BAD/BAX/BCL2/BCL2L1/BCL2L11/BNIP3L/BOK/GCLC/GSK3B/HSPA1A/IER3/LAPTM5/LRRK2/MTOR/MTRNR2L5/MYLK3/NAIF1/NOL3/PDCD6IP/RASIP1/RHOT2/SIVA1/SLC25A6/SLC9A1/SPG7/ZNF205",29
"GO:1902893","regulation of miRNA transcription","29/4408","75/18860",0.386666666666667,1.65438596491228,3.13599350732631,0.00214901482211079,0.0327802623227769,0.0274569018080517,"ATOH8/BMP2/BMP4/EGR1/FOXA1/GATA3/HIF1A/JUN/NCOR1/NCOR2/NFATC4/NGFR/NOTCH3/NR1H2/NR3C1/PDGFB/POU2F1/POU5F1/PPARD/RARA/RELA/SMAD6/SMARCA4/SPI1/SRF/TEAD1/TGFB1/VEGFA/ZNF512B",29
"GO:0006605","protein targeting","97/4408","319/18860",0.304075235109718,1.30101155493858,2.99452593305157,0.00216536219660691,0.0328708227682034,0.0275327556628282,"AIP/AP1S3/AP3B1/AP3D1/ATG14/ATP5IF1/BAG3/BAG6/BAP1/BNIP3L/C11orf65/CDC37/CEMIP/CHM/CHMP4A/CLU/DNAJC19/EDEM1/ERBB2/ERBIN/FBXO7/FBXW7/FIS1/FYN/FZD5/GABARAP/GBP5/GCC2/GDI1/GIPC1/GNPTAB/GNPTG/GOLGA7B/GOLPH3L/HERPUD1/HGS/HOMER3/HRAS/IMMP1L/LAMP2/LAPTM5/LEPROT/LMAN1/LRRK2/LYPLA1/M6PR/MFF/MICALL1/MICALL2/MIEF2/MTCL1/MYO1C/NACAD/NCOA4/NEDD4/OS9/PAN3/PEX5/PEX6/PIK3C3/PIK3R4/PIKFYVE/PIN1/PINK1/PML/RNF31/SEC61A1/SGTA/SLC51B/SORL1/SPCS2/SPCS3/SQSTM1/SRP54/SRPRB/SSR1/SYNGR1/TAOK2/TRAK2/TRAM1/TRAM1L1/UBE2D3/UBR4/USP36/VPS13C/VPS13D/VPS51/VPS52/VPS8/ZDHHC1/ZDHHC12/ZDHHC20/ZDHHC21/ZDHHC23/ZDHHC6/ZFAND6/ZFYVE16",97
"GO:0044092","negative regulation of molecular function","97/4408","319/18860",0.304075235109718,1.30101155493858,2.99452593305157,0.00216536219660691,0.0328708227682034,0.0275327556628282,"ABCE1/ADORA3/AKAP5/AKT1S1/APC/ARFGEF1/ARL2/ATP5IF1/AURKA/BANF1/BAX/BRMS1/BTAF1/CACTIN/CALM3/CAMK1/CAND1/CARD16/CBARP/CCR2/CDKN1C/CHUK/CLEC12B/CORO1C/CR1/CYLD/DAB2IP/DBNDD2/DNAJB2/DUSP7/ERBIN/FBXO5/FICD/FLNA/GABBR2/GFI1/GOPC/GPRC5A/GPSM1/GSK3B/GTF2F1/GZMA/HEYL/HMGA2/ID2/ID3/IFI16/ITGA4/JUN/KCNRG/KLRK1/LEF1/LRRK2/LYN/MAP3K10/MAPK8/MIDN/MVP/NDFIP2/NES/NFKBIL1/NLRC5/NOSIP/NUPR1/PAQR3/PARP10/PEX14/PIM1/PLXNB3/PRDX5/PSEN1/PTPN1/PTPRC/PTPRJ/PYCARD/RASA4/RASIP1/RB1/RBCK1/RIPOR1/RIPOR2/RTRAF/RWDD3/SERPINB8/SOX11/SRCIN1/STMN1/TIMP2/TMED2/TRAF3/UBLCP1/UBQLN1/UFL1/URI1/WAPL/WARS1/ZGPAT",97
"GO:0070482","response to oxygen levels","107/4408","357/18860",0.299719887955182,1.28237683458138,2.97480324043303,0.00224513864820513,0.0340001212551927,0.0284786613838969,"ABCB1/ADAM17/AJUBA/AKT1/ALAD/ALAS2/ALKBH5/ANGPTL4/ATF2/ATG7/ATP6AP1/ATP6V1A/BAD/BBC3/BCL2/BMP2/BNIP3L/CASP3/CASR/CBS/CD38/CFLAR/COL6A1/CPEB2/CPEB4/CXCR4/CYB5R4/CYBB/CYGB/DDIT4/DDR2/DRAM1/EDN1/EDNRA/EGLN2/EGLN3/EGR1/ENDOG/ERO1A/FIS1/FOSL2/FOXO1/HIF1A/HSF1/HSP90B1/HSPG2/IRAK1/ITPR1/ITPR2/JUND/KCNK3/LMNA/LONP1/MAP1LC3A/MAP3K7/MDM2/MMP2/MPL/MT-ATP6/MT-CO1/MT-CO2/MT-CYB/MT-ND1/MT-ND2/MT-ND4/MT-ND5/MTOR/NDUFS2/NF1/NOL3/NOP53/P2RX2/PDK1/PGK1/PICK1/PIN1/PINK1/PLOD2/PML/PPARD/PRKCE/PTGS2/PTPN1/RORA/RWDD3/RYR1/SIRT2/SLC29A1/SLC2A4/SLC2A8/SLC7A5/SLC9A1/SOD2/SOD3/SRF/SUV39H1/TFAM/TFRC/TGFB1/TGFB3/TMBIM6/UBQLN1/USP19/VASN/VEGFA/VEGFB/WDR83",107
"GO:0051651","maintenance of location in cell","68/4408","212/18860",0.320754716981132,1.37237612574051,3.01127054508637,0.00225716228989777,0.0341004302887665,0.0285626807019297,"AKAP9/AKT1/APOE/ARL2/ASPM/ATG5/ATP1A2/BAX/CALM3/CCDC88A/CCR7/CD19/CEMIP/CHD7/CIZ1/CX3CL1/CXCL10/CXCL9/DBN1/DDIT3/ERO1A/FAM76B/FASLG/FKRP/FLNA/GAA/GPER1/HDAC3/HSP90B1/IBTK/INSIG1/ITPR1/ITPR2/KDELR1/LETM1/LYN/METTL21C/MTLN/NOL3/OS9/PDE4D/PINK1/PLCB3/PLCH1/PLCH2/PLCL2/PML/PRKCE/PSEN1/PTK2B/PTPRC/RANGAP1/RYR1/SLC25A23/SLC8A1/SLC8B1/SORL1/SP100/SPOUT1/SRGN/SUN2/TGFB1/TMED2/TMEM38B/UBASH3B/UVRAG/VPS13C/VPS13D",68
"GO:0051235","maintenance of location","71/4408","223/18860",0.318385650224215,1.36223987369072,3.00522386774999,0.00227002768802079,0.0341611168047454,0.0286135120129759,"AKAP9/AKT1/APOE/ARL2/ASPM/ATG5/ATP1A2/BAX/CALM3/CCDC88A/CCR7/CD19/CEMIP/CHD7/CIZ1/CX3CL1/CXCL10/CXCL9/DBN1/DDIT3/EPG5/ERO1A/FAM76B/FASLG/FKRP/FLNA/GAA/GPER1/HDAC3/HSP90B1/IBTK/INSIG1/ITPR1/ITPR2/KDELR1/LETM1/LYN/METTL21C/MFSD8/MTLN/NBL1/NOL3/OS9/PDE4D/PINK1/PLCB3/PLCH1/PLCH2/PLCL2/PML/PRKCE/PSEN1/PTK2B/PTPRC/RANGAP1/RYR1/SLC25A23/SLC8A1/SLC8B1/SORL1/SP100/SPOUT1/SRGN/SUN2/TGFB1/TMED2/TMEM38B/UBASH3B/UVRAG/VPS13C/VPS13D",71
"GO:0007030","Golgi organization","53/4408","158/18860",0.335443037974684,1.43522134668841,3.03396699717696,0.00227732131708229,0.0341611168047454,0.0286135120129759,"AKAP9/AP5Z1/ARFGEF1/ARHGEF7/ATP8B4/BHLHA15/CLASP2/COG1/COG3/COG5/COG6/COG8/CSNK1A1/DYNC2H1/EHD3/GAK/GCC2/GOLGA5/GOLGA8O/GOLPH3L/HIKESHI/LMAN1/LRRK2/MAP2K2/MAPK1/MAPK3/MYO18A/OBSL1/PDCD10/PTK2B/RAB1B/RAB29/RAB2A/RAB30/SPTBN5/STK25/STX17/STX5/TJAP1/TMED2/TMED5/TRAPPC11/TRAPPC12/TRAPPC8/TRIP11/UBXN2B/USO1/VCPIP1/VMP1/VPS13B/VPS51/VTI1A/ZW10",53
"GO:0001836","release of cytochrome c from mitochondria","24/4408","59/18860",0.406779661016949,1.74044110861608,3.14588034654694,0.00228822682635112,0.0341611168047454,0.0286135120129759,"AKT1/BAD/BAX/BBC3/BCL2/BCL2A1/BCL2L1/BCL2L11/BCL2L2/BOK/CLU/GPER1/GPX1/GZMK/LMNA/MMP9/NOL3/PINK1/PLSCR3/PYCARD/SOD2/TIMM50/TNFSF10/TP73",24
"GO:0046605","regulation of centrosome cycle","24/4408","59/18860",0.406779661016949,1.74044110861608,3.14588034654694,0.00228822682635112,0.0341611168047454,0.0286135120129759,"ATF5/AURKA/CCNL1/CDK11B/CEP120/CEP131/CEP295/CEP295NL/CHMP1A/CHMP2A/CHMP4C/FBXW5/GEN1/KAT2A/MDM1/NUP62/PDCD6IP/PLK2/POC1B/PPP1R35/SPICE1/WDR62/XPO1/XRCC3",24
"GO:0046902","regulation of mitochondrial membrane permeability","24/4408","59/18860",0.406779661016949,1.74044110861608,3.14588034654694,0.00228822682635112,0.0341611168047454,0.0286135120129759,"ALKBH7/ATF2/ATP5IF1/BAD/BAX/BCL2/BCL2L1/BCL2L11/BNIP3L/BOK/GCLC/GSK3B/HSPA1A/IER3/LRRK2/MTRNR2L5/NAIF1/NOL3/RHOT2/SIVA1/SLC25A6/SLC9A1/SPG7/ZNF205",24
"GO:0141084","inflammasome-mediated signaling pathway","28/4408","72/18860",0.388888888888889,1.66389393022787,3.11702881614167,0.0023016376576356,0.0342106151125086,0.0286549720282295,"ABHD17A/CARD8/CASP4/CASR/CSNK1A1/DDX3X/DPP8/DPP9/GBP5/GSDMD/IFI16/KCNK6/LAMP2/MAP2K6/MAPK14/MAPK8/OGT/PYCARD/SIRT2/TLR4/TLR6/TRIM11/TRIM65/UFL1/USP50/XPNPEP1/ZDHHC1/ZDHHC12",28
"GO:0044837","actomyosin contractile ring organization","7/4408","10/18860",0.7,2.99500907441016,3.48502056258266,0.00230237710575077,0.0342106151125086,0.0286549720282295,"ANLN/ECT2/IQGAP1/IQGAP2/PDCD6IP/PLEC/RTKN",7
"GO:1901796","regulation of signal transduction by p53 class mediator","43/4408","123/18860",0.349593495934959,1.49576527525711,3.04645507689262,0.00235823338615207,0.0349218174739924,0.0292506784692773,"AKT1/ATAD5/ATM/ATR/AURKA/BCL2/BDKRB2/BOP1/DDX5/DVL2/DYRK1A/EIF5A/ELL3/HEXIM1/HIC1/KAT6A/MAP2K6/MARCHF7/MDM2/MSX1/MTOR/MUC1/NOP2/NOP53/PML/PPP1R15A/PYHIN1/RFFL/RPS15/RRM2B/RRS1/SGK1/SMARCA4/SPRED2/STK11/TP73/TRIM24/UFL1/URB2/USP15/USP7/ZNF385A/ZNHIT1",43
"GO:0002367","cytokine production involved in immune response","45/4408","130/18860",0.346153846153846,1.48104844338964,3.03953919400026,0.00236683101803147,0.0349218174739924,0.0292506784692773,"ARG1/ARID5A/ATG5/AXL/B2M/BCL10/CARD9/CCR2/CD226/CD55/CD81/CD96/CLEC7A/CUEDC2/DENND1B/DHX36/F2RL1/FZD5/GATA3/HLA-F/IFNG/IL1B/IRAK3/LAPTM5/MALT1/MAP3K7/MAPKAPK2/PKP3/PYCARD/RIPK2/SLAMF1/SLC7A5/SMAD7/SPHK2/SYK/TBX21/TGFB1/TGFB3/TLR4/TNFSF4/TRAF2/TRAF6/TRIL/TRPM4/UBE2J1",45
"GO:0002718","regulation of cytokine production involved in immune response","45/4408","130/18860",0.346153846153846,1.48104844338964,3.03953919400026,0.00236683101803147,0.0349218174739924,0.0292506784692773,"ARG1/ARID5A/ATG5/AXL/B2M/BCL10/CARD9/CCR2/CD226/CD55/CD81/CD96/CLEC7A/CUEDC2/DENND1B/DHX36/F2RL1/FZD5/GATA3/HLA-F/IFNG/IL1B/IRAK3/LAPTM5/MALT1/MAP3K7/MAPKAPK2/PKP3/PYCARD/RIPK2/SLAMF1/SLC7A5/SMAD7/SPHK2/SYK/TBX21/TGFB1/TGFB3/TLR4/TNFSF4/TRAF2/TRAF6/TRIL/TRPM4/UBE2J1",45
"GO:0051147","regulation of muscle cell differentiation","56/4408","169/18860",0.331360946745562,1.41775577486872,3.01276801760304,0.00237880186639338,0.035016628872434,0.0293300929422812,"BCL2/BHLHA15/BMP2/BMP4/CAMK1/CCNT2/CDK9/CEACAM5/CTDP1/DLL1/DMPK/DNMT1/EDN1/EFEMP2/EZH2/FOXO4/FOXP1/FZD7/G6PD/GPER1/HDAC3/HDAC5/HEY1/ID2/IGF2/KAT2A/LAMB2/LMOD3/MAMSTR/MAPK12/MAPK14/MDM2/MEF2C/MSX1/MTOR/MYLK3/NFATC2/NOTCH4/OLFM2/PDGFB/PIAS1/PIEZO1/PLPP7/PTBP1/RBM38/RGS2/SHH/SHOX2/SMARCD3/SOD2/SRF/SUPT6H/TGFB1/TNPO2/XBP1/ZEB1",56
"GO:0048872","homeostasis of number of cells","110/4408","369/18860",0.29810298102981,1.27545876184715,2.95124810730371,0.00239241134799435,0.0351350643315915,0.0294292950395878,"ACVR2A/ADAM17/ADGRF5/AKT1/ALAS2/AP3B1/ARMCX1/ATP5IF1/AXL/B2M/BAP1/BAX/BCL10/BCL2/BCL2L11/BMP4/BPGM/CADPS2/CARD9/CASP3/CCR2/CCR7/CDIN1/CHST3/COL6A1/CSF1/CXCL6/CYLD/DNASE2/DOCK10/DOCK11/EPB42/EPG5/EXT1/EZH2/FH/FLVCR1/FOSL2/G6PD/GATA3/GLIS2/GPR183/HBA1/HBA2/HBB/HBG2/HIF1A/HMGB2/HOXB6/HSPA1A/HSPA1B/ID2/IKZF1/IL2RA/IL7/IL7R/IREB2/ITPKB/JAK2/L3MBTL3/LYN/MAEA/MAPK14/MEF2C/MFHAS1/MPL/MUC2/NCKAP1L/NF1/NFE2L1/NFKBIZ/PDE4B/PKN1/POC1B/PPP2R1A/PPP2R3C/PRDX2/PRDX5/PRKDC/PTBP3/PTPN11/PTPN2/RASSF2/RB1/RC3H1/RC3H2/RCOR1/SELENOW/SFXN1/SIT1/SIVA1/SLC15A4/SLC7A11/SOS1/SOS2/SP3/SPI1/SRF/STAT1/TGFB1/THRA/TNFRSF17/TNFSF13/TNFSF13B/UBAP2L/UFL1/VEGFA/ZBTB7A/ZFPM1/ZNHIT1",110
"GO:0031098","stress-activated protein kinase signaling cascade","23/4408","56/18860",0.410714285714286,1.75727573243453,3.13428928993117,0.00241265391237736,0.0353501379504942,0.0296094417137531,"CARD9/CCM2/FOXO1/GSTP1/IGFBP6/MAP2K2/MAP2K6/MAP2K7/MAP3K5/MAP3K7/MAPK1/MAPK14/MAPK3/MAPK8/MAPK8IP2/MID1/PDCD10/QARS1/RIPK2/SEMA4C/STK25/TAOK2/TLR4",23
"GO:0006310","DNA recombination","107/4408","358/18860",0.298882681564246,1.27879477638423,2.94125686687008,0.00247822282848986,0.0362267989859108,0.0303437371178401,"ACTR8/AP5Z1/ARID2/ASF1A/ASTE1/ATAD5/ATM/BCL11B/BRCA2/BRME1/CCR6/CD28/CHD4/CYREN/DCLRE1C/DYRK1A/EME2/ENDOG/EPC1/EPC2/ERCC1/ERCC4/EXOSC3/FANCM/FBH1/GEN1/GFI1/H1-0/H1-10/H1-4/HDAC10/HDGFL2/HELB/HMGB2/HTATSF1/IL7R/ING3/INO80B/INO80E/INTS3/KLHDC3/KMT5C/KPNA1/KPNA2/LEF1/LIG1/LIG3/MAGEF1/MBTD1/MCM7/MCM9/MDC1/MSH3/MUS81/NABP1/NBN/NFKBIZ/NSMCE4A/PAGR1/PARP3/PARPBP/PELI1/PIAS1/PIAS4/POLM/PPP4C/PRKDC/PTPRC/RAD51AP1/RECQL/RFWD3/RNF126/RNF138/RNF168/RNF169/RUVBL2/SENP3/SETD2/SETX/SHLD2/SKP2/SLC15A4/SLF1/SLX1A/SLX4/SMARCAD1/SMC5/SMC6/SMCHD1/STAT6/SUPT6H/TBX21/TCF3/TERB1/TFPT/TFRC/TGFB1/THAP9/TNFSF13/TNFSF4/TOP2B/UBQLN4/UBR2/UFL1/XRCC3/XRCC4/XRCC5",107
"GO:0034244","negative regulation of transcription elongation by RNA polymerase II","12/4408","23/18860",0.521739130434783,2.23230490018149,3.26582095452416,0.00253341406901382,0.0367781835536144,0.03080557942358,"AXIN1/CDK9/EZH2/HEXIM1/NELFA/NELFB/NELFCD/NELFE/PPP1R10/RNF168/SHH/TCERG1",12
"GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","12/4408","23/18860",0.521739130434783,2.23230490018149,3.26582095452416,0.00253341406901382,0.0367781835536144,0.03080557942358,"ATG14/ATM/INPP4B/INPP5E/PIK3C3/PIK3CA/PIK3CG/PIK3R3/PIK3R4/PIKFYVE/SYNJ1/UVRAG",12
"GO:0043388","positive regulation of DNA binding","12/4408","23/18860",0.521739130434783,2.23230490018149,3.26582095452416,0.00253341406901382,0.0367781835536144,0.03080557942358,"EDF1/GATA3/GTF2B/H1-0/HES1/IFNG/MMP9/NIBAN2/PYHIN1/RB1/SIRT2/SKI",12
"GO:0032271","regulation of protein polymerization","65/4408","202/18860",0.321782178217822,1.37677220535121,2.9732959842284,0.00255060001287682,0.0369427501865072,0.0309434212088509,"AKAP9/ANKRD53/ARFGEF1/ARHGAP18/ARHGEF7/ARL2/BAIAP2/BIN1/CAPZA1/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/CLASP2/CLIP3/CRACD/CTTN/CYFIP2/CYRIB/DCTN1/DYRK1A/ELN/FER/FES/FLII/GIT1/HAUS5/HAUS7/HSPA1A/HSPA1B/KANK2/KANK3/LMOD3/MAPRE3/MKKS/MTOR/MTPN/MYADM/NCK1/NCKAP1L/NUMA1/PIK3R2/PINK1/PLEKHG2/PRKCE/PTK2B/PYCARD/RASA1/RICTOR/SPTAN1/SPTBN1/SPTBN4/SPTBN5/SSH2/SSH3/STMN1/SVIL/TOGARAM1/TPPP/TPPP3/TRIOBP/TWF2/VASP",65
"GO:0010821","regulation of mitochondrion organization","42/4408","120/18860",0.35,1.49750453720508,3.01938867868203,0.00256660698751404,0.0369833717318453,0.0309774460061712,"AKT1/ATP5IF1/AURKA/BAD/BAX/BBC3/BCL2L1/BCL2L11/BOK/C11orf65/CLU/CYRIB/DDHD1/ENDOG/FIS1/GCLC/GPER1/GPX1/GSK3B/GZMK/HSPA1A/IER3/INF2/LMNA/LRRK2/MFF/MIEF2/MMP9/NOL3/PINK1/PLSCR3/PYCARD/RALBP1/RAP1GDS1/SIVA1/SLC25A6/SLC30A9/SQSTM1/TFRC/TNFSF10/VAT1/ZNF205",42
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","42/4408","120/18860",0.35,1.49750453720508,3.01938867868203,0.00256660698751404,0.0369833717318453,0.0309774460061712,"ACTR3/AGRN/AKT1/ANLN/APC/ATMIN/CCDC88A/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/CEP120/CEP135/COBL/CROCC/DEF8/DOCK11/EPS8L1/EPS8L2/F2RL1/FSCN1/FUZ/GSK3B/HRAS/KCTD17/MNS1/MTOR/PALM/PIK3CA/PPP1R35/RAB11FIP3/RAPGEF6/RIPOR2/SAXO1/SEPTIN9/SRF/STK26/TGFB3/TWF2/WDR44",42
"GO:0060491","regulation of cell projection assembly","68/4408","213/18860",0.31924882629108,1.36593304533797,2.96621818406314,0.00257097390186542,0.0369833717318453,0.0309774460061712,"ABI3/ACTR3/AGRN/AKT1/ANLN/APC/ATG5/ATMIN/CCDC88A/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/CDK10/CEP120/CEP135/CLN3/COBL/CORO1C/CROCC/CTTN/CYLD/DEF8/DOCK11/EPS8L1/EPS8L2/EVI5L/F2RL1/FER/FSCN1/FUZ/GSK3B/HRAS/HRG/IFT140/KCTD17/LIMK2/MAP4/MAPK15/MARCHF7/MNS1/MPHOSPH9/MTOR/ODF2/PALM/PIK3CA/PLXNB3/PPP1R16B/PPP1R35/RAB11FIP3/RABEP2/RAPGEF6/RIPOR2/SAXO1/SEPTIN9/SRC/SRF/STAP1/STAU2/STK26/SYNE2/TCHP/TGFB3/TWF2/USP9X/WDR44",68
"GO:0032623","interleukin-2 production","26/4408","66/18860",0.393939393939394,1.68550294230875,3.08097253203764,0.00262874258073484,0.0376428784520193,0.031529851935058,"CARD9/CCR2/CD28/CD83/CD86/CLEC7A/CR1/GATA3/GBP1/GLMN/HOMER3/IL1B/IRF4/LAPTM5/MALT1/MAP3K7/PDE4B/PDE4D/PRKCQ/PTPRC/RIPK2/RUNX1/SPTBN1/TBX21/TRAF2/TRAF6",26
"GO:0032663","regulation of interleukin-2 production","26/4408","66/18860",0.393939393939394,1.68550294230875,3.08097253203764,0.00262874258073484,0.0376428784520193,0.031529851935058,"CARD9/CCR2/CD28/CD83/CD86/CLEC7A/CR1/GATA3/GBP1/GLMN/HOMER3/IL1B/IRF4/LAPTM5/MALT1/MAP3K7/PDE4B/PDE4D/PRKCQ/PTPRC/RIPK2/RUNX1/SPTBN1/TBX21/TRAF2/TRAF6",26
"GO:0098581","detection of external biotic stimulus","13/4408","26/18860",0.5,2.13929219600726,3.21045554177687,0.00276043192304276,0.0394392027013914,0.0330344615701116,"C4B/CLEC7A/HLA-DRB1/LBP/LY96/NAIP/NR4A1/PGLYRP3/SSC5D/TLR1/TLR2/TLR4/TLR6",13
"GO:0000077","DNA damage checkpoint signaling","41/4408","117/18860",0.35042735042735,1.49933299207346,2.99212537233846,0.00279351596549106,0.0396747467693044,0.033231754388591,"ATF2/ATM/ATR/BABAM1/BABAM2/BRCA2/BRD4/BRSK1/CCND1/CEP63/CLOCK/DOT1L/DTL/EME2/FBXO4/FOXO4/FZR1/IER3/INTS7/LYN/MAPK14/MBTPS2/MDC1/MUC1/MUS81/NBN/NOP53/PPP1R10/PRKDC/PTPN11/RFWD3/RINT1/RNASEH2B/RNF168/SYF2/TAOK2/TELO2/TTI1/TTI2/UFL1/USP28",41
